DataSize(Bytes),Pageable_H2D(MB/s),Pageable_D2H(MB/s),Pinned_H2D(MB/s),Pinned_D2H(MB/s),Mapped_H2D(MB/s),Mapped_D2H(MB/s)
3433984,9066.93,8250.45,12263.7,12095.6,10271.3,10605.5
3434496,9166.14,8274.36,12241,12091.7,10278.5,10601.6
3435008,9025.06,7880.77,12223.1,12079.9,10286.2,10601.8
3435520,9046.34,8134.14,12254.9,12093.5,10269.2,10603.4
3436032,8916.9,7733.83,12214.3,12104.2,10280.3,10605
3436544,9057.04,7761.51,12231.8,12099.6,10270.5,10603.3
3437056,9072.63,7978.83,12209.9,12108.5,10257.1,10602.7
3437568,9097.35,8303.08,12258.5,12102.1,10236.8,10601.8
3438080,9087.41,8182.62,12241.7,12105.7,10269.1,10602.5
3438592,9087.75,8037.49,12251.9,12096.1,10281,10594.8
3439104,9068.6,8145.05,12229.2,12067.3,10261.6,10602.9
3439616,9163.39,7775.08,12230.7,12081.5,10267.5,10606.7
3440128,8781.67,8163.54,12247.5,12107.2,10250.6,10600.9
3440640,9163.05,8004.61,12231.8,12096.5,10288.1,10603.6
3441152,8893.41,7676.65,12248.2,12101.9,10266.7,10597.2
3441664,9005.03,7823.47,12237.6,12093.3,10284,10604.5
3442176,9168.37,8334.98,12235.1,12086.9,10261.3,10612.4
3442688,8419.51,8187.38,12224.1,12088.4,10273.6,10604.9
3443200,8949.73,8103.88,12243.8,12095.9,10252.3,10592
3443712,8843.27,7951.85,12228.8,12076,10257.4,10610
3444224,8311.07,7673.31,12247.8,12100.5,10265.9,10601.4
3444736,8558.84,7639.19,12251.1,12093.1,10280.8,10610.7
3445248,8879.74,8231.56,12251.1,12108.1,10280.5,10605.1
3445760,7289.95,7515.21,12224.5,12090.3,10268.4,10599.9
3446272,8592.38,8111.43,12181.3,12126.3,10247.9,10603.9
3446784,8995.72,8224.85,12249.2,12076.1,10262.2,10592.1
3447296,8356.37,7911.7,12237.2,12059.1,10260.9,10604.6
3447808,8326.8,7632.8,12250,12054.5,10249.1,10606.2
3448320,8632.52,5915.98,12174.9,12064.1,10215.2,10607.8
3448832,8622.57,8279.12,12244.8,12102.1,10267,10600.3
3449344,8980.38,8297.89,12251.8,12027.8,10253.7,10594.8
3449856,8868.41,8160.63,12248.8,12111.8,10278.8,10612.5
3450368,6432.54,7570.14,12240.1,12097.5,10269,10605.3
3450880,8900.6,8317.7,12252.8,12103.6,10281.9,10597.6
3451392,8963.01,8313.39,12254.3,12089.7,10273.1,10608.7
3451904,8807.77,8222.42,12240.1,12111.1,10250.3,10603.2
3452416,8554.21,7945.94,12247,12098.7,10283.1,10597.1
3452928,8610.06,8324.32,12247.7,12107.6,10293.6,10605.8
3453440,8981.04,8256.6,12260.8,12102.2,10286.7,10588
3453952,9078.43,8313.84,12251.7,12098,10270.5,10607.6
3454464,8760.86,8110.85,12250.6,12113,10277.9,10609.1
3454976,9027.58,8148.81,12252.4,12106.6,10286.1,10602
3455488,8788.32,8202.11,12247,12100.9,10271.7,10603.5
3456000,9205.39,8225.43,12256.8,12111.9,10287.3,10597.5
3456512,8786.62,8104.81,12219.3,12109.1,10287.8,10605.6
3457024,8773.88,7523.68,12105.6,12081.1,10285.5,10599.5
3457536,8778.92,7931.23,12229.5,12101.7,10270.4,10601.1
3458048,9058.84,8044.48,12250.2,12109.1,10276,10611.1
3458560,8657.97,7663.71,12234.9,12107.4,10275.2,10613
3459072,8766.39,7994.76,12225.5,12078,10278.3,10600.1
3459584,9105.88,7780.23,12235.3,12105.6,10274.7,10599.5
3460096,8968.03,8107.63,12260,12108.8,10267.2,10603.8
3460608,8761.53,8194.68,12256.7,12103.9,10254.2,10595
3461120,9091.26,8017.83,12250.5,12064.6,10266.4,10609.9
3461632,8751.11,7799.85,12236.7,12097.9,10280.2,10604.9
3462144,9197.71,7897.73,12219.7,12099.3,10284.8,10606.5
3462656,9194.36,8128.33,12250.1,12099,10272,10600.7
3463168,8965.47,7840.36,12224.7,12101.8,10272.5,10602.5
3463680,9153.65,7820.57,12233.8,12077.8,10263.6,10595.4
3464192,9102.74,8251.03,12200.9,12111.8,10282.2,10604
3464704,8962.83,7999.24,12228.7,12104,10286.5,10603.2
3465216,8948.03,8189.16,12232.3,12078.5,10271.2,10597.9
3465728,9079.16,7606.78,12221.8,12077.8,10258.1,10608.7
3466240,9096.89,8020.96,12254.5,12111.1,10289,10608.1
3466752,9132.82,8308.25,12253.7,12107.6,10275.5,10603.2
3467264,9088.57,8247.8,12247.5,12104.4,10275.7,10602.6
3467776,9099.52,8231.93,12227.6,12085.7,10286.2,10606.3
3468288,9355.39,8577.13,12276.6,12073,10293.8,10607.3
3468800,9131.15,8574.31,12272.6,12137.2,10300.5,10600.7
3469312,9341.03,8387.91,12273.3,12130.1,10302.8,10602.3
3469824,9213.19,8115.75,12244.2,12114.8,10287.9,10602.2
3470336,9365.79,8521.39,12268.9,12110.5,10293.8,10605.1
3470848,9369.08,8559.85,12272.9,12128.7,10299.6,10607
3471360,9053.32,8292.29,12268.9,12132.6,10292.5,10600.7
3471872,9027.6,7958.61,12272.2,12127.6,10297.8,10593.8
3472384,9389.81,8492.13,12274.7,12127.6,10295.7,10596.5
3472896,9369.73,8301.28,12275.1,12125.5,10284.7,10604.5
3473408,9329.51,8537.9,12237.3,12128.4,10298.8,10589.3
3473920,9230.23,8538.81,12265.6,12128,10291.3,10590.6
3474432,9303.34,7793.33,12263.4,12131.6,10294.1,10598.1
3474944,9358.31,8551.9,12259.1,12116.7,10289.3,10593.4
3475456,9264.25,8371.01,12263.8,12121,10301.3,10603.7
3475968,9038.45,8548.42,12273.6,12124.9,10298.2,10597.1
3476480,9185.44,8025.34,12268.1,12124.5,10300.7,10606.8
3476992,9051.18,8020.47,12254.7,12129.2,10296.6,10605.6
3477504,9073.71,8409.59,12316.9,12099.1,10274.6,10601.2
3478016,8819.46,7696.81,12236.6,12087.5,10277.2,10595.2
3478528,8567.97,8117.47,12236.6,12103.3,10257.6,10604.4
3479040,8567.82,7792.97,12262.6,12110.8,10275.9,10605.9
3479552,8975.72,8255.28,12246,12115,10265.2,10598.8
3480064,8832.36,7775.1,12255.4,12106.2,10268.7,10600.9
3480576,8983.03,8017.41,12257.9,12102,10284.5,10601.9
3481088,9204.55,8377.98,12266.9,12134.6,10295.4,10610.3
3481600,9294.35,8451.56,12267.6,12120.8,10306.2,10603.7
3482112,9185.66,8062.39,12255.7,12131.4,10295.9,10597.7
3482624,9167.54,8261.26,12277.8,12110.9,10283.1,10606
3483136,8770.14,8186.4,12268.7,12102.1,10288.2,10601.1
3483648,8767.35,7975.94,12252.8,12095.7,10272.2,10601.8
3484160,8807.88,6592.24,12274.5,12121.9,10298.4,10595.5
3484672,9341.46,8442.17,12275.2,12109.5,10287.4,10599.5
3485184,9402.46,8342.86,12262.9,12120.8,10298.6,10606.2
3485696,9270.41,8155.75,12273.4,12132.2,10291.7,10602.4
3486208,9421,8559.66,12271.9,12131.1,10310.1,10603.1
3486720,9211.27,8575.57,12269,12121.2,10294,10603.6
3487232,9077.64,8580.37,12275.5,12126.2,10301.6,10604.9
3487744,9247.17,8279.99,12273.7,12129.4,10297.2,10606.4
3488256,9388.65,8575.99,12271.9,12130.1,10297.7,10599.3
3488768,9415.11,8569.47,12275.1,12134,10291.3,10609.5
3489280,9362.65,8548.89,12283.5,12124.8,10293.1,10602.2
3489792,9379.65,8481.46,12270,12134.7,10296.9,10602.6
3490304,9335.98,7780.19,12257.7,12118.2,10275,10604.2
3490816,9271.82,8497.11,12280.5,12129.5,10294.3,10607.1
3491328,9201.42,8513.31,12271.5,12128.4,10287.4,10600.8
3491840,9334.43,8331.03,12273.3,12131.6,10296.6,10601.6
3492352,9397.97,8534.66,12262.4,12142.6,10306.8,10604.5
3492864,9421.04,8575.29,12280.8,12122.8,10302.7,10613.3
3493376,9184.89,8590.52,12254.4,12134.8,10289.9,10614.1
3493888,9277.5,8485.19,12278.6,12131.3,10272.6,10610.5
3494400,9171.2,8114.16,12249.7,12140.9,10307.7,10609.3
3494912,9410.81,8359.6,12278.3,12133.8,10305.9,10596.9
3495424,9326.45,8530.1,12281.9,12140.5,10308.9,10605.7
3495936,9060.53,8616.91,12290.2,12138.4,10311,10605.9
3496448,9045.14,7955.74,12268.1,12097.9,10290.6,10598.3
3496960,9115.7,8227.48,12250.4,12112,10287.5,10608.5
3497472,9084.65,8126.05,12233.9,12088.5,10271.5,10610
3497984,9054.62,8226.32,12262.3,12115.2,10291.8,10597.3
3498496,8998.3,8298.74,12259.1,12112.7,10286.2,10612
3499008,9078.95,8120.43,12252.2,12120.1,10283.6,10600.6
3499520,8888.36,8115.94,12247.9,12100.1,10283.9,10607.6
3500032,8846.5,8212.51,12258,12112.1,10287.7,10600.5
3500544,9170.97,8405.63,12257.9,12110.3,10268.9,10601.3
3501056,9091.98,8165.57,12262.3,12117.7,10280,10603.6
3501568,8963.27,7750.8,12230.6,12117.7,10283,10590.6
3502080,9316.06,8224.92,12251.5,12120.9,10292.9,10605.6
3502592,9289.23,8167.23,12244.6,12111.4,10272.6,10608.3
3503104,8928.28,7906.29,12257.6,12102,10282.5,10601.7
3503616,9134.45,8209.76,12228.1,12113.2,10287.8,10607.9
3504128,9258.7,8232.32,12254.3,12109,10295.4,10595.7
3504640,9162.37,7858.88,12250,12093.6,10286.7,10597.2
3505152,8938.66,7755.85,12238.5,12112.6,10284.2,10608.5
3505664,9304.21,7938.98,12259.3,12105.9,10292.3,10602.8
3506176,8525.28,7797.92,12240.3,12087.7,10289.2,10602.4
3506688,8946.79,8093.51,12257.5,12080.4,10283.4,10596.2
3507200,9136.4,8327.51,12263.2,12078,10300.8,10605
3507712,9243.99,7893.68,12252.5,12109.1,10280.3,10606.8
3508224,9177.17,8002.7,12241,12085,10293.5,10590.9
3508736,9277.66,7971.07,12263.6,12105.6,10277,10604
3509248,8552.46,7262,12261.8,12094.1,10285.8,10594
3509760,8655.99,7759.14,12256.7,12097.3,10274.7,10606
3510272,8673.04,7529.86,12245.6,12082.3,10272.2,10605.7
3510784,8647.6,7839.03,12246.3,12087.2,10281.5,10606.9
3511296,8773.22,7865.37,12239.9,12116.9,10292.3,10614.4
3511808,9011.54,8024.08,12129.6,12094.5,10279.4,10601.7
3512320,8821.26,7381.77,12251.7,12106.1,10284,10603.8
3512832,9150.67,7799.49,12257.4,12111.4,10291,10603.7
3513344,9176.07,8217.21,12253.5,12114.5,10294,10607.1
3513856,9214.35,8292.28,12245.2,12113.8,10276.1,10613.5
3514368,9078.69,8261.27,12249.5,12103.7,10293.7,10602.7
3514880,9215.01,8087.99,12208.8,12095,10297.3,10602.4
3515392,9125.63,8258.3,12256.7,12087.7,10276.3,10605
3515904,9150.08,7995.12,12264.2,12096.4,10276.5,10608.4
3516416,9093.64,8154.01,12264.2,12110.4,10284.6,10607
3516928,8815.75,7947.73,12249.5,12119.5,10292.1,10599.4
3517440,9194.62,8254.49,12259.5,12099.6,10276.2,10601
3517952,9225.9,8086.01,12261.6,12110.1,10299.7,10600.1
3518464,9440.75,8493.31,12279.6,12139.9,10300.9,10604.6
3518976,9219.46,8408.22,12269.5,12132.9,10306.2,10604.3
3519488,9469.93,8524.78,12260.9,12125.5,10296.1,10599.1
3520000,9417.31,8397.04,12265.5,12138.2,10274.4,10609.2
3520512,9362.37,8662.79,12281,12143.5,10305.7,10585.1
3521024,9282.15,8411.43,12281,12132.9,10295,10603.2
3521536,9458.57,8286.12,12264.8,12136.1,10305.6,10580.7
3522048,9261.3,8466.64,12278.8,12101.5,10309.9,10606.8
3522560,9439.2,8624.93,12269.8,12133.7,10299.8,10591.2
3523072,9455.67,8633.45,12275.2,12140,10304.3,10597.9
3523584,9260.64,8324.13,12265.5,12133,10303,10609
3524096,9486.61,8635.78,12281.6,12134.7,10292.4,10603.6
3524608,9404.11,8637.22,12266.5,12126.7,10279,10606
3525120,9033.64,8343.96,12275.1,12128.1,10305.5,10593.9
3525632,9341.4,8617.94,12294.2,12123.6,10304.5,10600.2
3526144,9393.49,8387.02,12268.7,12142.9,10289.6,10593.5
3526656,9392.12,7813.88,12289.8,12139,10296.6,10603.6
3527168,9429.72,8458.82,12281.9,12137.6,10311.7,10597.9
3527680,9323.2,8388,12255.8,12122.6,10273.7,10606.6
3528192,8851.61,7733.91,12244.7,12108.6,10276.2,10608.2
3528704,8838.39,8272.45,12245.4,12107.3,10293.3,10600.4
3529216,9256.66,8405.23,12256.5,12123,10293.2,10601.1
3529728,9316.43,8332.21,12252.2,12129.6,10301,10607.5
3530240,9231.52,8316.78,12257.5,12118.8,10287.4,10604.2
3530752,9223.35,8154.73,12257.9,12112.5,10291.2,10606.8
3531264,9330.19,7377.49,12251.4,12113.9,10282.6,10600.3
3531776,9290.36,8320.07,12256.4,12115.7,10274.1,10610.4
3532288,9078.16,8320.13,12259.3,12108.4,10286.8,10603.4
3532800,9004.93,7940.99,12257.8,12110.2,10275.3,10587.9
3533312,8956.82,8324.84,12239.3,12092.8,10293.1,10604.3
3533824,9328.48,8330.82,12258.5,12120.6,10289.1,10608
3534336,9313.95,8335.82,12262.8,12085.9,10286,10594.9
3534848,9254.94,8032.53,12256.7,12120,10294,10594.8
3535360,9215.2,8342.36,12271,12126.9,10296.5,10611.5
3535872,9343.81,8265.36,12264.2,12110.9,10285.7,10597.1
3536384,9369.88,8261.54,12261.4,12117.6,10289.2,10590.1
3536896,9222.63,8420.49,12268.5,12089.8,10299.3,10600.1
3537408,8794.04,7935.34,12268.8,12099.2,10285.4,10594.5
3537920,9143.1,8389.75,12253.1,12111.3,10286.9,10603.2
3538432,9144.03,7831.53,12256,12089.1,10270.1,10605.3
3538944,9152.1,8406.23,12241,12082.6,10283.9,10597.7
3539456,9227.28,8370.92,12275.9,12118.3,10292.4,10601.1
3539968,9256.96,8453.3,12272,12120.4,10301.7,10600.8
3540480,8991.82,8075.66,12269.5,12092.3,10272.1,10608.5
3540992,9082.52,8387.7,12255.6,12100.7,10285.3,10604.7
3541504,9131.38,8235.57,12257,12114.6,10297.8,10605.4
3542016,9227.9,8446.51,12274.5,12109.4,10285.8,10606.9
3542528,9137.77,8318.93,12259.1,12110.4,10289.8,10607.9
3543040,9025.63,8340.67,12241.7,12122.9,10288.7,10593
3543552,9077.76,8262.25,12260.5,12111.1,10275.2,10609.1
3544064,9061.15,8378.32,12267.6,12093.8,10268,10613.1
3544576,9217.85,8335.23,12229.3,12115,10269.9,10596.8
3545088,9227.04,8188.96,12248.8,12118.1,10275.2,10599.1
3545600,9325.08,8444.08,12269.8,12114,10300.7,10602.8
3546112,9204.78,8384,12263.3,12122.7,10274.6,10610.4
3546624,9190.7,8387.54,12270.4,12117.8,10290.4,10603.7
3547136,8983.46,7990.85,12256.2,12115,10267.1,10610.8
3547648,9296.62,8175.23,12258.7,12124.8,10295.1,10615.3
3548160,9246.13,8331.01,12238.1,12098.4,10295.3,10608.3
3548672,9213.83,8149.7,12256.5,12120.3,10266.8,10609.8
3549184,9026.81,8339,12224,12114.1,10292.5,10602.8
3549696,9006.21,8094.82,12228.5,12036.5,10294.3,10603.6
3550208,8732.8,7726.62,12244.1,12111.7,10289.3,10605.9
3550720,8839.12,7828.35,12234.6,12026,10267.3,10604.2
3551232,8263.84,8060.39,12263.3,12121.4,10287,10600.5
3551744,8313.55,8252.95,12258.3,12111.7,10286.7,10603.3
3552256,8694.78,8396.36,12261.8,12119.3,10289.4,10609.4
3552768,9092.96,8371.67,12271.4,12127,10286.4,10604.5
3553280,9011.08,8238.53,12267.5,12112.8,10287.4,10599.4
3553792,9171.59,8112.85,12258.6,12122.8,10298.4,10608.1
3554304,9249,8453.49,12266,12115.2,10301.4,10609.6
3554816,9234.61,7987.32,12269.2,12122.5,9860.32,10602.7
3555328,9237.35,8379.86,12232.4,12084.5,10276.4,10605.8
3555840,9257.65,8362.05,12257.5,12117.7,10299.8,10605.7
3556352,9226.74,8341.21,12272.8,12113.6,10297.3,10602.2
3556864,8988.05,8358.03,12258.6,12108.7,10288.5,10603.2
3557376,9295.35,8294.33,12238,12097,10272.8,10605
3557888,9314.65,8376.45,12264.9,12119.8,10293.5,10603.3
3558400,9063.4,7984.23,12276.3,12120.5,10287.5,10596.4
3558912,9254.13,8316.78,12259.9,12125,10292.2,10591
3559424,9038.78,8242.03,12245.4,12102.6,10268.8,10597.3
3559936,9322.47,8342.72,12263.5,12088.8,10274,10604.4
3560448,9209.5,8176.59,12270.9,12120.6,10298.9,10609.6
3560960,9241.11,8428.96,12266.6,12116.1,10285.4,10605.1
3561472,8981.42,8282.17,12248.2,12091.3,10296.1,10597.6
3561984,9359.5,7922.64,12263.4,12109.9,10284.1,10608.9
3562496,9028.12,8446.18,12261.7,12125.5,10289.6,10600.6
3563008,9305.57,8448.58,12267.3,12124.8,10275.6,10607.7
3563520,9261.46,8398.17,12261.3,12126.5,10293.6,10603.2
3564032,9284.45,8354.29,12251.7,12120,10276.4,10614.2
3564544,9322.45,8438.62,12267.3,12123.8,10266.4,10606.2
3565056,9339.37,8174.57,12241.1,12092.4,10268.9,10599.3
3565568,7816.56,7690.13,12256.7,12089.3,10274.1,10609.2
3566080,8834.55,8098.87,12264.8,12126.6,10277,10612.1
3566592,8854.78,8127.44,12266.2,12116.9,10299.4,10603.8
3567104,9212.53,8365.27,12250.6,12114.2,10293.4,10605.3
3567616,9228.05,8409.15,12260.9,12169.7,10291.2,10606.9
3568128,9280.72,8333.41,12230.5,12095.6,10278.5,10600.2
3568640,9001.4,8457.72,12259.8,12111.1,10277,10617.1
3569152,9035.76,8173.27,12265.8,12132.5,10287.9,10595.3
3569664,9317.04,8308.35,12267.9,12120.1,10289.9,10607.1
3570176,9118.92,7803.27,12260.1,12121.2,10264,10604.7
3570688,9329.72,8257.69,12301.2,12107,10287.3,10598.8
3571200,8423.26,8218.54,12266.5,12108.8,10249.2,10609.1
3571712,8535.26,7601.47,12240.4,12101.6,10246.2,10611.9
3572224,8508.51,7996.74,12237.6,12102.6,10179.6,10602.6
3572736,8851.41,8339.6,12260.4,12092,10291,10611.2
3573248,9197.31,8409.62,12228.4,12113.6,10296.2,10598.2
3573760,9270.29,8438.82,12276.7,12057.8,10287.2,10611.1
3574272,9289.81,8482.88,12275.6,12080.4,10291.7,10603.1
3574784,8846.92,8473.97,12277.7,12078.3,10295.7,10602.8
3575296,9169.13,8419.6,12257.2,12082.1,10292.4,10612.8
3575808,9236.81,8338.28,12255.5,12148.9,10297.4,10596.9
3576320,9312.8,8466.16,12266,12112.7,10244.9,10608.1
3576832,9079.5,8429.04,12264.6,12127.9,10289.9,10608.1
3577344,9280.19,8468.08,12275.9,12120,10288.1,10602.7
3577856,8921.2,8206.45,12255.4,12099.7,10301.5,10603.5
3578368,9104.34,8502.75,12262.8,12096.9,10281.6,10603.9
3578880,9166.88,8460.63,12254,12120.7,10285.1,10614.7
3579392,8911.05,8417.77,12276.2,12100.4,10289.5,10614.6
3579904,9441.96,8680.64,12229.1,12149,10312.9,10609.3
3580416,9479.39,8355.24,12282.2,12149.4,10305.7,10600.8
3580928,9516.46,8694.09,12291,12122.1,10310.1,10606
3581440,9576.96,8655.67,12281.8,12143.8,10303.9,10605.6
3581952,9571.89,8689.32,12283.6,12147.6,10304.3,10606.4
3582464,9483.76,8664.12,12291.7,12143.2,10310.3,10608.2
3582976,9443.8,8621.8,12270.9,12146.6,10290.2,10603.3
3583488,9450.16,8582.32,12282.1,12152.2,10315.7,10603.3
3584000,9124.9,8324.49,12290.3,12142.2,10271.6,10613
3584512,9260.3,8669.07,12290.9,12149.8,10320.2,10606
3585024,9494.12,8638.24,12287.8,12129.8,10301.8,10616
3585536,9538.91,8720.73,12293.4,12155,10308.9,10600.9
3586048,9485.45,8687.06,12289.1,12164.3,10309.4,10602.4
3586560,9269.81,8627.81,12286.3,12148.1,10315.9,10605.5
3587072,9463.17,7971.3,12276.4,12105.8,10310.6,10604.9
3587584,9473.75,8516.33,12290.2,12142.6,10315.3,10606.7
3588096,9463.99,8727.14,12290.9,12140.9,10313.3,10616.9
3588608,9459.48,8736.4,12287.7,12142.9,10315,10598.7
3589120,9508.13,8416.41,12263.7,12105.5,10298.4,10608.9
3589632,9384.36,8455.86,12266.9,12130.6,10298.6,10604.6
3590144,9408.81,7855.41,12260.2,12103.8,10288.2,10606.1
3590656,9358.51,8446.26,12276,12123,10283,10598.7
3591168,9330.88,8114.42,12269,12122.3,10279.3,10595.8
3591680,9310.09,8455.51,12226.2,12088.1,10284.2,10610.7
3592192,9264.48,8479.15,12256.3,12125.8,10299,10612.2
3592704,9355.05,8517.63,12221.7,12140.6,10303.5,10605.3
3593216,9205.18,7947.17,12243.3,12116.2,10277.7,10608.9
3593728,9129.78,7838.79,12253.5,12104.9,10299.2,10608.3
3594240,9327.47,8417.98,12279.4,12114.9,10307.1,10601.4
3594752,9302.07,8447.89,12257.3,12110.1,10274.7,10611.3
3595264,8933.96,8348.54,12262.6,12132,10302.9,10610.2
3595776,9248.51,8293.19,12235.6,12130,10306.3,10603.1
3596288,9362.75,7801.69,12250.6,12108.4,10326.4,10607.5
3596800,9304.54,8301.33,12275.2,12129,10274.4,10611.3
3597312,9218.65,8273.68,12271.7,12133.1,10293.9,10616
3597824,9081.54,8386.17,12273.1,12131.4,10314.7,10602.5
3598336,9293.59,8471.68,12275.9,12127.3,10313.2,10613
3598848,8914.44,8290.49,12244.3,12036.1,10293.8,10614.2
3599360,9167.92,7462.47,12249.9,12114.7,10298.3,10616.5
3599872,9387.25,8049.41,12267,12111.6,10298,10615.7
3600384,9242.61,8464.97,12278.6,12120.2,10302.4,10616.1
3600896,9228.03,8401.38,12264.9,12120.5,10345.1,10604.3
3601408,9530.94,8429.8,12287.4,12143.8,10319,10614.2
3601920,9515.19,8569.14,12299.3,12150.7,10317,10607.3
3602432,9542.76,8132.47,12288.1,12141.5,10315,10608.8
3602944,9460.03,8747.72,12287.7,12134.9,10311.7,10602.2
3603456,9366.27,8759.67,12264.2,12144.9,10317.2,10603.4
3603968,9330.78,8601.65,12284.2,12145.6,10280.6,10605.2
3604480,9435.18,8684.42,12267,12131.2,10298.3,10607.5
3604992,9485.26,8737.04,12287.3,12153.5,10318.6,10599.6
3605504,9366.29,8565.7,12297.1,12136.4,10303.2,10612.6
3606016,9294.5,8744.14,12292.6,12150.1,10317.8,10611.7
3606528,9480.3,8321.53,12286.9,12148.7,10308.6,10604.3
3607040,9440.64,8676.03,12282.7,12151.1,10317.8,10616.6
3607552,9494.51,8684.62,12283,12152.5,10321,10615.5
3608064,9498.37,8713.83,12288.3,12148.1,10317.2,10611.2
3608576,9489.87,8491.6,12292.1,12148.4,10321.7,10616.1
3609088,9406.96,8708.01,12275.3,12132.3,10324.9,10617.1
3609600,9563.88,8560.76,12283,12141.2,10322.1,10613.6
3610112,9481.15,8741.62,12283,12148.1,10306.8,10614.9
3610624,9456.04,7950.72,12265.1,12090.8,10297.1,10607.7
3611136,9256.66,8444.28,12254.6,12122.5,10307,10600.9
3611648,9346.81,8532.85,12274.5,12110.2,10257.8,10618.1
3612160,8988.69,8436.58,12279.8,12129.3,10301.8,10620.6
3612672,9243.3,8415.85,12272.1,12121.1,10311.4,10603.3
3613184,7271.34,8018.11,12259.8,12112.3,10336.1,10606.9
3613696,9091.58,7979.74,12260.9,12118.8,10287.2,10605.8
3614208,8992.47,8369.54,12235.1,12125.6,10294.5,10617
3614720,9016.89,8084.28,12262.3,12117.4,10268.8,10611.4
3615232,8693.1,7903.05,12235.4,12075.7,10295,10612.9
3615744,8678.05,7620.49,12243.4,12107.3,10279.8,10622.8
3616256,8248.5,7587.63,12265,12109.3,10315.7,10614.1
3616768,9459.04,8558.18,12272.4,12117.8,10310.5,10610.4
3617280,9447.32,8647.27,12286.3,12141.4,10319.8,10618.9
3617792,9434.19,8658.04,12279,12139.7,10315.8,10613.4
3618304,9357.53,8733.43,12291.2,12144.5,10297.8,10613.6
3618816,9473.12,8521.41,12249.7,12146.9,10326.7,10615.1
3619328,9496.78,8728.13,12287.3,12150.3,10315.3,10614
3619840,9213.2,8169.76,12260.8,12139.4,10313,10611.3
3620352,9317.55,8165.04,12280,12151,10281.8,10596.1
3620864,9375.14,8613.86,12280,12141.1,10314,10613.2
3621376,9375.85,8647.7,12283.4,12142.1,10325.8,10607.4
3621888,9266.88,8257.55,12293.2,12145.2,10300.4,10610.5
3622400,8752.71,8403.04,12256.2,12139.8,10321.8,10603.4
3622912,9404.95,8415.2,12237.8,12142.5,10260,10610.4
3623424,9254.33,8595.25,12272.2,12112.2,10263.9,10611.9
3623936,9322.14,8579.22,12289.3,12128.2,10290.5,10620.9
3624448,9258.93,8325.17,12328.9,12143.6,10310.4,10614.9
3624960,9212.66,8183.33,12275.7,12123.8,10296.9,10608
3625472,9447.19,8220.92,12272.5,12147,10319.2,10617.9
3625984,9273.58,8328.54,12331,12135.4,10325.6,10620.9
3626496,9235.27,8281.2,12294.5,12140.5,10316,10612.5
3627008,9449.54,8046.99,12284,12137.1,10321.6,10614
3627520,9353.57,8079.41,12296.6,12140.9,10331.2,10615.5
3628032,9420.29,8282.97,12285.4,12141.6,10340.1,10616
3628544,9190.22,8277.64,12271.4,12151.1,10308.5,10610.2
3629056,8776.26,8037.18,12285.7,12153.2,10296,10617.2
3629568,9277.38,8401.19,12273.2,12092.7,10314.4,10610.8
3630080,9293.83,7933.33,12283.3,12140.3,10306.3,10614.7
3630592,9210.48,8630.46,12296.2,12140.9,10311.9,10614.4
3631104,9399.2,8597.9,12298.2,12141,10307.2,10606
3631616,9445.03,8505.35,12291.9,12144,10317,10619.2
3632128,9168.13,7966.87,12292.3,12148.8,10316.3,10620.7
3632640,9265.96,7934.56,12254.4,12086.4,10288.5,10619
3633152,9292.91,8325.59,12272.1,12132.8,10312.5,10620.5
3633664,9383.01,8643.28,12293.3,12151.6,10327.5,10616.6
3634176,9450.66,8390.03,12283.2,12145.1,10322.3,10610
3634688,9491.33,8795.59,12302.3,12134.2,10328.7,10621.1
3635200,9468.19,8116.07,12285.6,12153.3,10322,10613
3635712,9518.81,8480.62,12290.1,12124.7,10321.5,10615
3636224,9502.62,8591.08,12290.1,12153.3,10308,10616.8
3636736,9521.7,8664.59,12285.9,12155.3,10327.6,10619.8
3637248,9445.87,8260.5,12289.4,12148.9,10323.9,10611.4
3637760,9461.21,8713.35,12290.4,12142.8,10325.6,10618.6
3638272,9428.4,8666.17,12300.5,12149.2,10321.9,10613.6
3638784,9442.04,8610.27,12291.1,12158.4,10322.6,10612
3639296,9554.43,8700.25,12299.8,12142.8,10333.7,10613.8
